text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded
ಸಾಂಗ್ ಸೂಪರ್ nಮ್ಯೂಸಿಕ್,Not_offensive,kannada_offensive,kannada,ಸಾಂಗ್ ಸೂಪರ್ nಮ್ಯೂಸಿಕ್,1,3,21,0,0,18,1,kannada,33.33333333333333,0
howdu brother nanu tv nalli nodidde evru elidnella avru elidru,Not_offensive,kannada_offensive,kannada,Howdu brother nanu tv nalli nodidde evru elidnella avru elidru,1,10,62,0,0,0,53,latin,0.0,0
ಕೆಜಿಎಫ್ ಒಂದು ದೊಡ್ಡ ಸಾಮ್ರಾಜ್ಯ ಕಟ್ಟಿದೆ nಅವನು ಅದಕ್ಕಿಂತ ದೊಡ್ಡ ಸಾಮ್ರಾಜ್ಯ ಕಟ್ಟುತ್ತಾನೆ ಪಕ್ಕ n,Not_offensive,kannada_offensive,kannada,ಕೆಜಿಎಫ್  ಒಂದು ದೊಡ್ಡ ಸಾಮ್ರಾಜ್ಯ ಕಟ್ಟಿದೆ nಅವನು ಅದಕ್ಕಿಂತ ದೊಡ್ಡ ಸಾಮ್ರಾಜ್ಯ ಕಟ್ಟುತ್ತಾನೆ ಪಕ್ಕ n,1,12,86,0,0,73,2,kannada,16.666666666666664,0
namma manigu banndidda ashwathama,Offensive_Untargetede,kannada_offensive,kannada,Namma manigu banndidda ashwathama,1,4,33,0,0,0,30,latin,0.0,4
ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ asn,Not_offensive,kannada_offensive,kannada,ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ASN,1,3,22,0,0,17,3,kannada,33.33333333333333,0
y s ik pakka avara irtar,Not_offensive,kannada_offensive,kannada,@Sachin Y S ik pakka avara irtar,1,6,24,0,0,0,19,latin,0.0,0
prajwal look is different,Not_offensive,kannada_offensive,kannada,Prajwal look is different,1,4,25,0,0,0,22,latin,0.0,0
ಟ್ರೈಲರ್ ತುಂಬ ಚೆನ್ನಾಗಿದೆ ನಿಮ್ಮ ಚಿತ್ರ ಒಳ್ಳೆ ಯಶಸ್ವಿ ಆಗ್ಲಿ,Not_offensive,kannada_offensive,kannada,ಟ್ರೈಲರ್ ತುಂಬ ಚೆನ್ನಾಗಿದೆ ನಿಮ್ಮ ಚಿತ್ರ ಒಳ್ಳೆ ಯಶಸ್ವಿ ಆಗ್ಲಿ,1,8,54,0,0,47,0,kannada,0.0,0
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರಾ..,Not_offensive,kannada_offensive,kannada,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರಾ..........,1,4,29,0,0,24,0,kannada,0.0,0
brazil ಕಂಪನಿ ಬಂದು 4 ವರ್ಷಕ್ಕೆ ಬಾಗ್ಲು ಮುಚ್ಚುತು ಕಾರಣ ಲೋಕಲ್ accountant ಎರಡು ಕೈ ಯಿಂದ ತಿಂದ,Not_offensive,kannada_offensive,kannada,Brazil ಕಂಪನಿ ಬಂದು 4 ವರ್ಷಕ್ಕೆ  ಬಾಗ್ಲು  ಮುಚ್ಚುತು  ಕಾರಣ ಲೋಕಲ್ accountant ಎರಡು ಕೈ ಯಿಂದ ತಿಂದ,1,14,84,0,0,54,16,kannada,21.428571428571427,0
super songs bro,Not_offensive,kannada_offensive,kannada,Super songs bro,1,3,15,0,0,0,13,latin,0.0,0
ನೀವು 6-5 2 ಸಿನಿಮಾ ವನ್ನು ರಿಯಲ್ ಸ್ಟೋರಿ ಅಂತ ಯಾಕೆ ಸುಳ್ಳು ಹೇಳಿದ್ದು,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,ನೀವು 6-5=2 ಸಿನಿಮಾ ವನ್ನು ರಿಯಲ್ ಸ್ಟೋರಿ ಅಂತ ಯಾಕೆ ಸುಳ್ಳು ಹೇಳಿದ್ದು,1,11,61,0,0,47,0,kannada,18.181818181818183,2
ಕಾಂಗ್ರೇಸ್ನವರು ದೇಶದಲ್ಲಿ ಜಾತಿ,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,ಕಾಂಗ್ರೇಸ್ನವರು ದೇಶದಲ್ಲಿ ಜಾತಿ,1,3,27,0,0,25,0,kannada,0.0,2
nakkan benki guru,Not_offensive,kannada_offensive,kannada,Nakkan benki guru,1,3,17,0,0,0,15,latin,0.0,0
heart touching comment nne kelsa aagbeku !!,Not_offensive,kannada_offensive,kannada,Heart touching comment nnE kelsa aagbeku !!,1,7,43,0,0,0,35,latin,14.285714285714285,0
sir ond compeny yalli kelsa madidra gov employes labor officer bookmadkond laber ge 5000 salry kotre employe mane est kasta alva. yava gov sarilla sir nav egga comment madkondu saibeku aste,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,Sir ond compeny yalli kelsa madidra gov employes labor officer bookmadkond laber ge 5000 salry kotre employe mane  est kasta alva. yava gov sarilla sir nav egga comment madkondu saibeku aste,2,31,189,0,0,0,154,latin,3.225806451612903,2
ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಮತ್ತೊಂದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,Not_offensive,kannada_offensive,kannada,ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಮತ್ತೊಂದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,1,6,51,0,0,46,0,kannada,0.0,0
ಅಚ್ಚ ಕನ್ನಡ ಸಾಂಗ್ ಸೂಪರ್,Not_offensive,kannada_offensive,kannada,ಅಚ್ಚ ಕನ್ನಡ ಸಾಂಗ್ ಸೂಪರ್,1,4,22,0,0,19,0,kannada,0.0,0
d boss fanzzz in sakaleshpur,Not_offensive,kannada_offensive,kannada,D boss fanzzz in Sakaleshpur,1,5,28,0,0,0,24,latin,0.0,0
ಗುರು ನಿಮ್ಗೆ ಡೌಟ,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,ಗುರು ನಿಮ್ಗೆ ಡೌಟ,1,3,15,0,0,13,0,kannada,0.0,1
no way chance illa ivaga elli edane proof kodi nambteevi,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,No way chance illa  ivaga elli edane proof kodi  nambteevi,1,10,56,0,0,0,47,latin,0.0,2
who is here after 17 million nಕನ್ನಡ ಸಿನಿಮಾ ಬೆಳೆಯುತ್ತಿದೆ,Not_offensive,kannada_offensive,kannada,#Who is here after 17 million n#ಕನ್ನಡ ಸಿನಿಮಾ ಬೆಳೆಯುತ್ತಿದೆ,1,9,55,0,0,23,22,kannada,44.44444444444444,0
sakkatt agine kyakirsi ugdidira sir,Not_offensive,kannada_offensive,kannada,Sakkatt agine   kyakirsi  ugdidira  sir,1,5,35,0,0,0,31,latin,0.0,0
ಮೊಸರು ನನ್ನ ಮಗನ ಫಸ್ಟ್ ಟ್ರೋಲ್ ಮಾಡಿ ಬ್ರೋ ಮತ್ತೆ ಈ ಟಿಕ್ ಟಾಕ್ ಸೂಳೆಮಕ್ಕಳು ನ ತಿಕಹೊಡಿ ಬ್ರೋ,Not_offensive,kannada_offensive,kannada,ಮೊಸರು ನನ್ನ ಮಗನ ಫಸ್ಟ್ ಟ್ರೋಲ್ ಮಾಡಿ ಬ್ರೋ ಮತ್ತೆ ಈ ಟಿಕ್ ಟಾಕ್ ಸೂಳೆಮಕ್ಕಳು ನ ತಿಕಹೊಡಿ ಬ್ರೋ,1,15,81,0,0,67,0,kannada,0.0,0
asn movie na 1st day 1st show nodoru like maadi,Not_offensive,kannada_offensive,kannada,ASN movie na 1st day 1st show nodoru like maadi,1,10,47,0,0,0,36,latin,0.0,0
akki studio please all over karnatakadalli 150 theater alli re release maadodakke heli diya movie annu,Not_offensive,kannada_offensive,kannada,@Gaurish Akki Studio  please all over karnatakadalli 150 theater alli re release maadodakke heli diya movie annu,1,16,102,0,0,0,84,latin,6.25,0
kathe tumba ista aythu..,Not_offensive,kannada_offensive,kannada,Kathe tumba ista aythu..,1,4,24,0,0,0,19,latin,0.0,0
ವಿ ಪಿ ಸರ್.,Not_offensive,kannada_offensive,kannada,ವಿ ಪಿ ಸರ್...,1,3,10,0,0,7,0,kannada,0.0,0
rashmika haters like madi,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,Rashmika haters like madi,1,4,25,0,0,0,22,latin,0.0,2
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive,kannada_offensive,kannada,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,1,10,64,0,0,55,0,kannada,0.0,0
anna sakatagi matadidya i like you anna,Not_offensive,kannada_offensive,kannada,anna sakatagi matadidya  i like you  anna,1,7,39,0,0,0,33,latin,0.0,0
gentleman sir nevu,Not_offensive,kannada_offensive,kannada,Gentleman sir nevu,1,3,18,0,0,0,16,latin,0.0,0
superr agi heliya anna tq u so mach video,Not_offensive,kannada_offensive,kannada,Superrrrrrrr  agi heliya Anna tq u so mach video,1,9,41,0,0,0,33,latin,0.0,0
ಖಂಡಿತ ಮಾಡೋಣ bro,Not_offensive,kannada_offensive,kannada,ಖಂಡಿತ ಮಾಡೋಣ bro,1,3,15,0,0,10,3,kannada,33.33333333333333,0
ಮೊದಲು ನೀನು ಧರ್ಮದ ಬಾಗೆ ನಿನಗೆಸತು ಗೊತ್ತು ಹೆಲ್ಲು,Not_offensive,kannada_offensive,kannada,ಮೊದಲು ನೀನು ಧರ್ಮದ ಬಾಗೆ ನಿನಗೆಸತು ಗೊತ್ತು ಹೆಲ್ಲು,1,7,44,0,0,38,0,kannada,0.0,0
ನನಗೆ ಕಾಣುವ ಒಂದೇ ತಪ್ಪು.. publicity ಮಾಡದೇ ಇದ್ದದ್ದು. ..,Offensive_Untargetede,kannada_offensive,kannada,ನನಗೆ ಕಾಣುವ ಒಂದೇ ತಪ್ಪು...... publicity ಮಾಡದೇ ಇದ್ದದ್ದು. ....,3,8,52,0,0,31,9,kannada,25.0,4
one time kelidre average ansatte,Not_offensive,kannada_offensive,kannada,One time kelidre average ansatte,1,5,32,0,0,0,28,latin,0.0,0
e video na unlike madoru nijavaglu kannads davaru ala,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,E video na unlike madoru nijavaglu kannads davaru ala,1,9,53,0,0,0,45,latin,0.0,2
kgf chaffer 2 beda bare baku,Not_offensive,kannada_offensive,kannada,KGF chaffer 2 beda bare baku,1,6,28,0,0,0,22,latin,16.666666666666664,0
innu ide avrige bro super roast,Offensive_Untargetede,kannada_offensive,kannada,Innu ide avrige bro super roast,1,6,31,0,0,0,26,latin,0.0,4
ಅಪೊಲೊ ಆಸ್ಪತ್ರೆಗೆ ಸೇರಿಸಿದರೆ ಎಲ್ಲ ಸರಿಹೊಗುತ್ತೆ,Not_offensive,kannada_offensive,kannada,ಅಪೊಲೊ ಆಸ್ಪತ್ರೆಗೆ ಸೇರಿಸಿದರೆ ಎಲ್ಲ ಸರಿಹೊಗುತ್ತೆ,1,5,43,0,0,39,0,kannada,0.0,0
nanage ಅನ್ಸುತ್ತೆ ಈ ವೀಡಿಯೋ ವನ್ನು ರಶ್ಮಿಯ ಮಂದಣ್ಣ ಫ್ಯಾನ್ಸ್ deslike ಮಾಡಿರಬಹುದು,Not_offensive,kannada_offensive,kannada,Nanage ಅನ್ಸುತ್ತೆ ಈ ವೀಡಿಯೋ ವನ್ನು ರಶ್ಮಿಯ ಮಂದಣ್ಣ ಫ್ಯಾನ್ಸ್ deslike ಮಾಡಿರಬಹುದು,1,10,73,0,0,51,13,kannada,20.0,0
karnataka one state but many world,Not_offensive,kannada_offensive,kannada,Karnataka one state but many world,1,6,34,0,0,0,29,latin,0.0,0
parthasarathi nanna shanta samana bollywood hollywood sulemagne modlu ninna ಮಾತೃಭಾಷೆ ಬೆಳಸು adu yare hero aagli,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@Nandi Parthasarathi nanna shanta samana Bollywood Hollywood sulemagne modlu ninna ಮಾತೃಭಾಷೆ ಬೆಳಸು adu yare hero aagli,1,15,110,0,0,13,83,latin,13.333333333333334,1
song hosa tara feel kodute,Not_offensive,kannada_offensive,kannada,Song hosa tara feel kodute,1,5,26,0,0,0,22,latin,0.0,0
prathiyobbara ಜೀವನ da ಆಸೆಗಳು,Not_offensive,kannada_offensive,kannada,Prathiyobbara ಜೀವನ Da ಆಸೆಗಳು,1,4,28,0,0,10,15,latin,50.0,0
kakka is ossm lol,Not_offensive,kannada_offensive,kannada,Kakka is ossm lol,1,4,17,0,0,0,14,latin,0.0,0
ತುಂಬು ಹೃದಯದ ಶುಭಾಶಯಗಳು ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಅಭಿಮಾನಿಗಳಿಂದ,Not_offensive,kannada_offensive,kannada,ತುಂಬು ಹೃದಯದ ಶುಭಾಶಯಗಳು ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಅಭಿಮಾನಿಗಳಿಂದ,1,6,50,0,0,45,0,kannada,0.0,0
gud job nim nirdharakke nimma kelasakke namma gowrava namaskara. kanditha nimge olle role kodo buddi nirdeshakarige haagu kannda industry ge barabeku.,Not_offensive,kannada_offensive,kannada,Gud job  nim nirdharakke nimma kelasakke Namma gowrava namaskara. kanditha nimge olle role kodo buddi nirdeshakarige  haagu kannda industry ge barabeku...,2,21,150,0,0,0,128,latin,0.0,0
sorry theaters ge bardiddakke..best movie,Not_offensive,kannada_offensive,kannada,Sorry theaters ge bardiddakke....best movie,1,5,41,0,0,0,35,latin,0.0,0
ನಮ್ d boss ಶಾಟ ಕ್ಕೂ ಸಮ ಇಲ್ಲಾ.ಮಗನೇ. ಅವುನ್ ಮಾಡಿದ ಫಿಲಂ ಅಷ್ಟು ಎಕ್ಸ್ಪೀರಿಯೆನ್ಸ್ ಆಗಿಲ್ಲ ತುಲ್ಲರೆ ಮಾತಾಡ್ತೀಯಾ ಹಾದರಗಿತ್ತಿ ಮಗನೇ.. lo mari evrella one film madi buildup tagotare. ಅವ್ರು ಫಸ್ಟ್ ಫಿಲಂ ಅಲ್ಲೇ ಕ್ರೇಜ್ ಹುಟ್ಟಿ ಹಾಕಿದವರು.. ಅವ್ರು ಫಸ್ಟ್ ಫಿಲಂ ಮೆಜೆಸ್ಟಿಕ್ ಫಿಲಂ ರಿಲೀಸ್ ಆದಾಗ.. ನಿನ್ ತುಣ್ಣಿ ಇನ್ನು ಬಲ್ತು ಇರ್ಲಿಲ್ಲ ಗೂಬೆ ತುಲ್ಲಿಗೆ ಹುಟ್ಟಿದ್ ಬೋಳಿಮಗನೇ ನಿಮ್ಮ ಅವ್ವ ಸೂಳೆ,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,ನಮ್ d boss ಶಾಟ ಕ್ಕೂ ಸಮ ಇಲ್ಲಾ...ಮಗನೇ... ಅವುನ್ ಮಾಡಿದ ಫಿಲಂ ಅಷ್ಟು ಎಕ್ಸ್ಪೀರಿಯೆನ್ಸ್ ಆಗಿಲ್ಲ ತುಲ್ಲರೆ ಮಾತಾಡ್ತೀಯಾ ಹಾದರಗಿತ್ತಿ ಮಗನೇ....  lo mari evrella one film madi buildup tagotare... ಅವ್ರು ಫಸ್ಟ್ ಫಿಲಂ ಅಲ್ಲೇ ಕ್ರೇಜ್ ಹುಟ್ಟಿ ಹಾಕಿದವರು.... ಅವ್ರು ಫಸ್ಟ್ ಫಿಲಂ (ಮೆಜೆಸ್ಟಿಕ್ )ಫಿಲಂ ರಿಲೀಸ್ ಆದಾಗ.. ನಿನ್ ತುಣ್ಣಿ ಇನ್ನು ಬಲ್ತು  ಇರ್ಲಿಲ್ಲ ಗೂಬೆ ತುಲ್ಲಿಗೆ ಹುಟ್ಟಿದ್ ಬೋಳಿಮಗನೇ ನಿಮ್ಮ ಅವ್ವ ಸೂಳೆ,6,51,341,0,0,238,44,kannada,19.607843137254903,2
ಚಿತ್ರದ climax ಏ.. ಚಿತ್ರವನ್ನು ಮಂಕಾಗಿಸಿದೆ,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,ಚಿತ್ರದ climax ಏ.... ಚಿತ್ರವನ್ನು ಮಂಕಾಗಿಸಿದೆ,2,5,39,0,0,27,6,kannada,20.0,2
ನೀ ತುಲ್ಯ,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@Ŕävîñđŕå_02_GøWđřú ನೀ ತುಲ್ಯ,1,2,8,0,0,7,0,kannada,0.0,1
ತೂಗರಿ ತಿಪ್ಪ ಉತ್ತರ ಕರ್ನಾಟಕ ಜಾನಪದ ಹಾಸ್ಯಮಯವಾದ ಕಥೆ ತುಂಬಾ ಅದ್ಬುತವಾದದ್ದು,Not_offensive,kannada_offensive,kannada,ತೂಗರಿ ತಿಪ್ಪ ಉತ್ತರ ಕರ್ನಾಟಕ ಜಾನಪದ ಹಾಸ್ಯಮಯವಾದ ಕಥೆ ತುಂಬಾ ಅದ್ಬುತವಾದದ್ದು,1,9,66,0,0,58,0,kannada,0.0,0
v c r guru edunna modlu bale fansge helu avru start madidare nau end madthivi,Not_offensive,kannada_offensive,kannada,@*V C R* guru edunna modlu bale fansge helu avru start madidare nau end madthivi,1,15,77,0,0,0,63,latin,0.0,0
sir.nivu superb sir.,Not_offensive,kannada_offensive,kannada,Sir.nivu superb sir.,1,3,20,0,0,0,16,latin,0.0,0
ನಿಜ ಹೇಳಿದ್ರು ಆದರೆ ಇದರಲ್ಲಿ ಸಬ್ಸ್ಕ್ರೈಬ್ ಇರೋದು ಮೂರು ಲಕ್ಷ ಆನಂದಾಡಿಯೋದರಲ್ಲಿ ರಿಲೀಸ್ ಮಾಡಿದರೆ ಒಡೆಯ ಸಾಂಗ್ ಮೀರಿಸಿತಿತ್ತು,Not_offensive,kannada_offensive,kannada,ನಿಜ ಹೇಳಿದ್ರು ಆದರೆ ಇದರಲ್ಲಿ ಸಬ್ಸ್ಕ್ರೈಬ್ ಇರೋದು ಮೂರು ಲಕ್ಷ  ಆನಂದಾಡಿಯೋದರಲ್ಲಿ ರಿಲೀಸ್ ಮಾಡಿದರೆ ಒಡೆಯ ಸಾಂಗ್ ಮೀರಿಸಿತಿತ್ತು,1,14,108,0,0,95,0,kannada,0.0,0
ನಿಜಕೂ ಈದು ಆಚರಿನೇ,Offensive_Untargetede,kannada_offensive,kannada,ನಿಜಕೂ ಈದು ಆಚರಿನೇ🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤥🤥🤥🤓🤡🤡🤡🤠🤠🤠,1,3,16,0,0,14,0,kannada,0.0,4
e mathu,Not_offensive,kannada_offensive,kannada,E mathu,1,2,7,0,0,0,6,latin,0.0,0
day ge 600k views nen haavli guru,Not_offensive,kannada_offensive,kannada,Day ge 600K+ Views nEn haavli Guru,1,7,33,0,0,0,24,latin,0.0,0
monster kannada nim amman kalsu thoristhini,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@TROLL MONSTER_KANNADA nim Amman kalsu thoristhini,1,6,43,0,0,0,38,latin,0.0,1
ಇಲ್ಲಿಂದ ನಿಮ್ಮ ವಿಜಯ ಯಾತ್ರೆ ಪ್ರಜ್ವಲಿಸಲಿ,Not_offensive,kannada_offensive,kannada,ಇಲ್ಲಿಂದ ನಿಮ್ಮ ವಿಜಯ ಯಾತ್ರೆ ಪ್ರಜ್ವಲಿಸಲಿ,1,5,37,0,0,33,0,kannada,0.0,0
elru nodle bekadaa video..,Not_offensive,kannada_offensive,kannada,Elru nodle bekadaa video..,1,4,26,0,0,0,21,latin,0.0,0
ondu trailer cut madak saryag baralla.trailet nodokke kasta agthide,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,Ondu trailer cut madak saryag baralla.trailet nodokke kasta agthide,1,9,67,0,0,0,58,latin,0.0,2
monster kannada nim ammange nan hakde tunne nathangi siktale avl na vrdashramkke serstini yakandre ninge nodkollake yogyate illa adukkehogo jumper chupper,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@TROLL MONSTER_KANNADA nim ammange nan hakde tunne nathangi siktale avl na vrdashramkke serstini yakandre ninge nodkollake yogyate illa adukkehogo jumper( chupper),1,21,154,0,0,0,134,latin,0.0,1
so 374 jana rashmika fans music video nodidare illi ವರಗೆ.,Not_offensive,kannada_offensive,kannada,So 374 jana rashmika fans music video nodidare illi ವರಗೆ.,1,10,57,0,0,4,40,latin,20.0,0
ವಿಡಿಯೋ ಇದೆಯಾ ತೊಗರಿ ತಿಪ್ಪ,Not_offensive,kannada_offensive,kannada,ವಿಡಿಯೋ ಇದೆಯಾ ತೊಗರಿ ತಿಪ್ಪ,1,4,24,0,0,21,0,kannada,0.0,0
ಕೌಶಲ್ಯ ಇದ್ದವರ ಸಂಖ್ಯೆ ಕಡಿಮೆ ಇಲ್ಲ ಸರ್ ತುಂಬಾ ಪ್ರತಿಭಾವಂತರಿದ್ದಾರೆ.. influence ಪವರ್ ತುಂಬಾ ಇದೆ ನಮ್ಮ ದೇಶದಲ್ಲಿ influence ಇಲ್ಲ ಅಂದ್ರೆ ಯಾವನು ಮೂಸಿ ಕೂಡ ನೋಡಲ್ಲ ನಮ್ಮ ದೇಶದಲ್ಲಿ..ಅದಕ್ಕೆ ಕೌಶಲ್ಯ ಇದ್ದೋರಿಗೆ ಕೆಲಸ ಸಿಗ್ತಿಲ್ಲ..,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,ಕೌಶಲ್ಯ ಇದ್ದವರ ಸಂಖ್ಯೆ ಕಡಿಮೆ ಇಲ್ಲ ಸರ್ ತುಂಬಾ ಪ್ರತಿಭಾವಂತರಿದ್ದಾರೆ.... influence ಪವರ್ ತುಂಬಾ ಇದೆ ನಮ್ಮ ದೇಶದಲ್ಲಿ influence ಇಲ್ಲ ಅಂದ್ರೆ ಯಾವನು ಮೂಸಿ ಕೂಡ ನೋಡಲ್ಲ ನಮ್ಮ ದೇಶದಲ್ಲಿ....ಅದಕ್ಕೆ ಕೌಶಲ್ಯ ಇದ್ದೋರಿಗೆ ಕೆಲಸ ಸಿಗ್ತಿಲ್ಲ.....,2,27,201,0,0,151,18,kannada,7.4074074074074066,2
ಕನ್ನಡ ನಾಡಿನ ಕೀರ್ತಿ ಜಗತ್ತಿನೆಲ್ಲೆಡೆ ಹರಡಲಿ ಅಂತ ಬಯಸುತ್ತೇನೆ,Not_offensive,kannada_offensive,kannada,ಕನ್ನಡ ನಾಡಿನ ಕೀರ್ತಿ ಜಗತ್ತಿನೆಲ್ಲೆಡೆ ಹರಡಲಿ ಅಂತ ಬಯಸುತ್ತೇನೆ,1,7,54,0,0,48,0,kannada,0.0,0
thankz bro troll alla bro roast,Not_offensive,kannada_offensive,kannada,Thankz bro troll alla bro Roast,1,6,31,0,0,0,26,latin,0.0,0
nav gottala d boss fans,Not_offensive,kannada_offensive,kannada,Nav gottala d boss fans,1,5,23,0,0,0,19,latin,0.0,0
yes re release madbeku,Not_offensive,kannada_offensive,kannada,Yes re release madbeku,1,4,22,0,0,0,19,latin,0.0,0
boring song ..astu power illa..not like kgf,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,Boring song .....astu power illa....not like KGF,1,7,43,0,0,0,33,latin,0.0,2
gowdaadyaru badavarige uta sigtilla ande yallo naa place n mobile number kalsu nnim mane hatra tane,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@Sweekar Gowdaadyaru badavarige Uta sigtilla ande yallo nAa place n mobile number kalsu nNim mane hatra tane,1,16,99,0,0,0,84,latin,0.0,1
sakath beats..matte matte kelabeku anno song..,Not_offensive,kannada_offensive,kannada,Sakath beats..Matte Matte kelabeku anno song..,1,6,46,0,0,0,37,latin,0.0,0
ಸೂಪರ್ story kannada savira,Not_offensive,kannada_offensive,kannada,ಸೂಪರ್ story kannada savira,1,4,26,0,0,5,18,latin,25.0,0
ದಿನಕ್ಕೆ ಹತ್ತು ಗಿಂತ ಎಚ್ಚಗಿ ನೋಡ್ತಾ ಇದೀನಿ ಮಸ್ತ್ ಇದೆ ಬ್ಯಾಗ್ರೌಂಡ್ ಮ್ಯೂಸಿಕ್ ಚಿಂದಿ ಚಿತ್ರಾನ್ನ,Not_offensive,kannada_offensive,kannada,ದಿನಕ್ಕೆ ಹತ್ತು ಗಿಂತ ಎಚ್ಚಗಿ ನೋಡ್ತಾ ಇದೀನಿ ಮಸ್ತ್ ಇದೆ ಬ್ಯಾಗ್ರೌಂಡ್ ಮ್ಯೂಸಿಕ್ ಚಿಂದಿ ಚಿತ್ರಾನ್ನ,1,12,85,0,0,74,0,kannada,0.0,0
mahesh. sanagoudar. bhagojikoppa,Not_offensive,kannada_offensive,kannada,Mahesh. Sanagoudar. Bhagojikoppa,3,3,32,0,0,0,28,latin,0.0,0
ಆ ನೂರ ಕೋಟಿ ಭಾರತಕ್ಕೆ ಅಲ್ಲ ಇಡಿ ವಿಶ್ವಕ್ಕೆ,Not_offensive,kannada_offensive,kannada,ಆ ನೂರ ಕೋಟಿ ಭಾರತಕ್ಕೆ ಅಲ್ಲ ಇಡಿ ವಿಶ್ವಕ್ಕೆ,1,7,38,0,0,32,0,kannada,0.0,0
waiting for the film..ನೋಡಲು ಕಾತುರನಾಗಿದ್ದೇನೆ,Not_offensive,kannada_offensive,kannada,Waiting for the film.....ನೋಡಲು ಕಾತುರನಾಗಿದ್ದೇನೆ,1,5,43,0,0,20,17,kannada,40.0,0
super making super cinematography,Not_offensive,kannada_offensive,kannada,Super making super cinematography,1,4,33,0,0,0,30,latin,0.0,0
