text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded
ನಿಮ್ಮ ಚಾನಲ್ ಗೆ subscribe ಆಗಿದಕ್ಕೆ ಕುಶಿ ಆಯಿತು,unknown_state,kannada_sentiment,kannada,ನಿಮ್ಮ ಚಾನಲ್ ಗೆ subscribe ಆಗಿದಕ್ಕೆ ಕುಶಿ ಆಯಿತು,1,7,44,0,0,29,9,kannada,14.285714285714285,3
ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ sir is back,Positive,kannada_sentiment,kannada,ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ sir is  back,1,5,28,0,0,15,9,kannada,40.0,0
ಸ್ವಾಭಿಮಾನದಿಂದ ಬದುಕೋದು ಮನುಷ್ಯನ ಅಸಲಿ ಗುಣ ಇದನ್ನು ಎಲ್ರು ಅಳವಡಿಸಿಕೊಳ್ಳಬೇಕು,Positive,kannada_sentiment,kannada,ಸ್ವಾಭಿಮಾನದಿಂದ ಬದುಕೋದು ಮನುಷ್ಯನ ಅಸಲಿ ಗುಣ ಇದನ್ನು ಎಲ್ರು ಅಳವಡಿಸಿಕೊಳ್ಳಬೇಕು,1,8,68,0,0,61,0,kannada,0.0,0
ವಾವ್ ಸರ್ ನಿಮ್ಮ ಮಾತು ನೂರಕ್ಕೆ ನೂರು ಸತ್ಯ ಸೂಪರ್ ಸರ್,Positive,kannada_sentiment,kannada,ವಾವ್ ಸರ್ ನಿಮ್ಮ ಮಾತು ನೂರಕ್ಕೆ ನೂರು ಸತ್ಯ  ಸೂಪರ್ ಸರ್,1,9,47,0,0,39,0,kannada,0.0,0
niddeburak thumba ne strong iddane guru,Positive,kannada_sentiment,kannada,niddeburak thumba ne strong iddane guru,1,6,39,0,0,0,34,latin,0.0,0
ಸಾರ್ ಸಾರ್ಥಕ ಬದುಕು ನಿಮ್ಮದುnಸತ್ಯಶುದ್ಧ ಕಾಯಕ ನಿಮ್ಮದು,Positive,kannada_sentiment,kannada,ಸಾರ್ ಸಾರ್ಥಕ ಬದುಕು ನಿಮ್ಮದುnಸತ್ಯಶುದ್ಧ ಕಾಯಕ ನಿಮ್ಮದು,1,6,48,0,0,42,1,kannada,16.666666666666664,0
super anna yenu thappila yela sari agi hellidira super,Positive,kannada_sentiment,kannada,Super anna yenu thappila yela sari agi hellidira super,1,9,54,0,0,0,46,latin,0.0,0
sharu nin ammun tullge nayi mari tunne sigaka yako sule magne nin dagar sule maga adung adtiya,Negative,kannada_sentiment,kannada,@sharath sharu nin ammun tullge nayi mari tunne sigaka yako sule magne nin dagar sule maga adung adtiya,1,17,94,0,0,0,78,latin,0.0,1
vijay prakash sir super voice,Positive,kannada_sentiment,kannada,Vijay prakash sir super voice,1,5,29,0,0,0,25,latin,0.0,0
thu.. gaandu.. ninobba gandsa,Negative,kannada_sentiment,kannada,Thu.... Gaandu.... Ninobba gandsa,3,4,29,0,0,0,22,latin,0.0,1
movie is too good,Positive,kannada_sentiment,kannada,Movie is too good,1,4,17,0,0,0,14,latin,0.0,0
anna super anna,Positive,kannada_sentiment,kannada,Anna super Anna,1,3,15,0,0,0,13,latin,0.0,0
ravi chandra ಸಂಗ ಸ,unknown_state,kannada_sentiment,kannada,ravi chandra ಸಂಗ ಸ,1,4,18,0,0,4,11,latin,50.0,3
ಅಣ್ಣ ಇನ್ನೊಂದ್ ಸ್ವಲ್ಪ ಉಗಿರಿ ಅವರಿಗೆ ನಮ್ಮ ಯೋಧರ ಬಗ್ಗೆ ಚಿಂತನೆ ಮಾಡುತ್ತಿಲ್ಲ ತಿರುಬೋಕಿ ಇನ್ನು ಸ್ವಲ್ಪ ಚೆನ್ನಾಗಿ ಉಗಿರಿ ಅಣ್ಣ,Negative,kannada_sentiment,kannada,ಅಣ್ಣ ಇನ್ನೊಂದ್ ಸ್ವಲ್ಪ ಉಗಿರಿ ಅವರಿಗೆ ನಮ್ಮ ಯೋಧರ ಬಗ್ಗೆ ಚಿಂತನೆ ಮಾಡುತ್ತಿಲ್ಲ ತಿರುಬೋಕಿ ಇನ್ನು ಸ್ವಲ್ಪ ಚೆನ್ನಾಗಿ ಉಗಿರಿ ಅಣ್ಣ,1,16,110,0,0,95,0,kannada,0.0,1
ತೊಗರಿ ತಿಪ್ಪಾ ಹಾಸ್ಯ ಚಟಾಕಿ ಮಸ್ತ ಐತಿ ರಿ,Positive,kannada_sentiment,kannada,ತೊಗರಿ ತಿಪ್ಪಾ ಹಾಸ್ಯ ಚಟಾಕಿ ಮಸ್ತ ಐತಿ ರಿ,1,7,36,0,0,30,0,kannada,0.0,0
ಈ ಸಾಂಗ್ ಎಷ್ಟು ಅಡಿಕ್ಟ್ ಆಗಿದೆ ಅಂದ್ರೆ ಡೈಲಿ ಮಿನಿಮಮ್ 5 ರಿಂದ 6 ಸಲ ನೋಡ್ಬೇಕು ಅನ್ಸುತ್ತೆ..ನೀವೇನ್ ಅಂತೀರಾ,Positive,kannada_sentiment,kannada,ಈ ಸಾಂಗ್ ಎಷ್ಟು ಅಡಿಕ್ಟ್ ಆಗಿದೆ ಅಂದ್ರೆ ಡೈಲಿ ಮಿನಿಮಮ್ 5 ರಿಂದ 6 ಸಲ ನೋಡ್ಬೇಕು ಅನ್ಸುತ್ತೆ....ನೀವೇನ್ ಅಂತೀರಾ,1,15,93,0,0,75,0,kannada,13.333333333333334,0
s shetty appreciate madtaidane guru,Negative,kannada_sentiment,kannada,@AJITH S SHETTY appreciate madtaidane guru,1,5,35,0,0,0,31,latin,0.0,1
100 ಕೋಟಿ ಫಾರ್ month or day haa anna,Positive,kannada_sentiment,kannada,100 ಕೋಟಿ ಫಾರ್ month or day haa anna,1,8,35,0,0,8,17,latin,37.5,0
nakkan idhu subject andre eevag heltheeni industry change aagthide. thousand times better than jaatre films of sarjas.,Positive,kannada_sentiment,kannada,Nakkan idhu subject Andre eevag heltheeni industry change aagthide... Thousand times better than Jaatre films of sarjas...,2,17,118,0,0,0,100,latin,0.0,0
balasiddare sir hands up anta,Mixed_feelings,kannada_sentiment,kannada,Balasiddare Sir hands up anta,1,5,29,0,0,0,25,latin,0.0,2
rama rama tusu daksha jaripa,Positive,kannada_sentiment,kannada,Rama rama tusu daksha jaripa‍,1,5,28,0,0,0,24,latin,0.0,0
ನಿಜವಾದ ಕನ್ನಡಿಗ ಈ ರೀತಿ ಇಬ್ಬರು ನಟರ ಅಭಿಮಾನಿಗಳ ಮಧ್ಯ ತಂದಿಡೋ ಬದ್ಲು.. ಎಲ್ಲ ನಟರನ್ನೂ ಪ್ರೋತ್ಸಾಹಿಸ್ತಾನೆ.,Positive,kannada_sentiment,kannada,ನಿಜವಾದ ಕನ್ನಡಿಗ ಈ ರೀತಿ ಇಬ್ಬರು ನಟರ ಅಭಿಮಾನಿಗಳ ಮಧ್ಯ ತಂದಿಡೋ ಬದ್ಲು..... ಎಲ್ಲ ನಟರನ್ನೂ ಪ್ರೋತ್ಸಾಹಿಸ್ತಾನೆ.,2,13,93,0,0,78,0,kannada,0.0,0
ganesh bhat -ಇಷ್ಟ ಅಸಭ್ಯವಾಗಿ ನಿನು ಬ್ರಾಹ್ಮಣನಾಗಿ ಮಾತಾಡುವದು ಸರಿ ಅಲ್ಲಾ. ಯಾರಿಗೆ ಮರಾಯ ನಿನ್ನ ಮನೆ ಮಜ್ಜಿಗೆ ಬೆಕಾಗಿದೆ,Negative,kannada_sentiment,kannada,Ganesh Bhat -ಇಷ್ಟ  ಅಸಭ್ಯವಾಗಿ ನಿನು ಬ್ರಾಹ್ಮಣನಾಗಿ ಮಾತಾಡುವದು ಸರಿ ಅಲ್ಲಾ. ಯಾರಿಗೆ ಮರಾಯ ನಿನ್ನ ಮನೆ ಮಜ್ಜಿಗೆ ಬೆಕಾಗಿದೆ,2,15,105,0,0,79,10,kannada,13.333333333333334,1
i hope salmaan vai didn't watch it,unknown_state,kannada_sentiment,kannada,I hope salmaan vai didn't watch it,1,7,34,0,0,0,27,latin,0.0,3
k le nin dagar bandli agtavne modlu kudlu olskoloke yelu ella nin avnu musodilla,Negative,kannada_sentiment,kannada,@Rohith K le nin dagar bandli agtavne modlu kudlu olskoloke yelu ella nin avnu musodilla🤣🤣,1,14,80,0,0,0,67,latin,0.0,1
ಸೂಪರ್ ಸಾಂಗ್ ಆಲ್ ದಿ ಬೆಸ್ಟ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅಣ್ಣ,Positive,kannada_sentiment,kannada,ಸೂಪರ್ ಸಾಂಗ್ ಆಲ್ ದಿ ಬೆಸ್ಟ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅಣ್ಣ,1,8,45,0,0,38,0,kannada,0.0,0
kelly ಲೆ ತುಕಾಲಿ ನಿನ್ನ ಸಂಸ್ಕೃತಿ ತೋರಿಸುತ್ತೆ ನಿನ್ನ ಎಷ್ಟು ಕಚಡ ಅಂತ,Negative,kannada_sentiment,kannada,@Reginald Kelly ಲೆ ತುಕಾಲಿ ನಿನ್ನ ಸಂಸ್ಕೃತಿ ತೋರಿಸುತ್ತೆ ನಿನ್ನ ಎಷ್ಟು ಕಚಡ ಅಂತ,1,10,61,0,0,47,5,kannada,10.0,1
howdu brother nanu tv nalli nodidde evru elidnella avru elidru,Mixed_feelings,kannada_sentiment,kannada,Howdu brother nanu tv nalli nodidde evru elidnella avru elidru,1,10,62,0,0,0,53,latin,0.0,2
hai nanoo kooda .bharathnnangu aste nidde ondu dodda kayile.agide,Positive,kannada_sentiment,kannada,HAI NANOO KOODA ...BHARATHnNANGU ASTE NIDDE ONDU DODDA KAYILE...AGIDE,1,9,65,0,0,0,55,latin,0.0,0
sir modalu namm deshadalli tustikaran rajakarana irorvaregu namm paristiti ide,Positive,kannada_sentiment,kannada,Sir modalu namm Deshadalli Tustikaran rajakarana irorvaregu namm paristiti ide,1,10,78,0,0,0,69,latin,0.0,0
instagram fallow back kodi nev obre alla eradu,Negative,kannada_sentiment,kannada,Instagram fallow back kodi Nev obre alla eradu,1,8,46,0,0,0,39,latin,0.0,1
ashwathama ge korona bandru bandirabahudu.!,Mixed_feelings,kannada_sentiment,kannada,Ashwathama ge korona bandru bandirabahudu...!,1,5,43,0,0,0,37,latin,0.0,2
namana kudlada rakshith shetty innu orsbeku rashmikage thu avla janmake,Negative,kannada_sentiment,kannada,Namana Kudlada rakshith shetty innu orsbeku rashmikage Thu avla Janmake,1,10,71,0,0,0,62,latin,0.0,1
ಚೈನಾ ಟಿಕ್ ಟಾಕ್ ಯೂಸ್ ಮಾಡ್ಕೊಂಡು ಚೈನಾ ಬಗ್ಗೆ,Positive,kannada_sentiment,kannada,ಚೈನಾ ಟಿಕ್ ಟಾಕ್ ಯೂಸ್ ಮಾಡ್ಕೊಂಡು ಚೈನಾ ಬಗ್ಗೆ,1,7,40,0,0,34,0,kannada,0.0,0
nam oorigu bandidda. nanu chicken biryani tinsi kalsde,unknown_state,kannada_sentiment,kannada,Nam oorigu  bandidda. Nanu chicken biryani tinsi  kalsde,2,8,54,0,0,0,46,latin,0.0,3
khandare ಕ್ರಷ್ಣನೇ ಶಾಪ ಕೊಡುವುದು .ಮಯ್ಯಲ್ಲಿ ಕೀವು ತುಂಬಿ ಚಿರಂಜೀವಿ ಆಗಿ ತಿರುಗಾಡುತ್ತಾ ಇರು ಅಂತ..,Positive,kannada_sentiment,kannada,@Rajashekar Khandare ಕ್ರಷ್ಣನೇ ಶಾಪ ಕೊಡುವುದು ...ಮಯ್ಯಲ್ಲಿ ಕೀವು ತುಂಬಿ ಚಿರಂಜೀವಿ ಆಗಿ ತಿರುಗಾಡುತ್ತಾ ಇರು ಅಂತ....,1,12,87,0,0,65,8,kannada,8.333333333333332,0
keli kadiruva bandhavarennbhuviyalli avana aritavarennyarilla bidi,unknown_state,kannada_sentiment,kannada,Keli kadiruva bandhavarennBhuviyalli avana aritavarennYarilla bidi,1,6,66,0,0,0,61,latin,0.0,3
ರಶ್ಮಿಕಾ ಗಿಂತ ಒಳ್ಳೆ ಹುಡುಗಿ ಸಿಗಲಿ ಒಳ್ಳೇದು ಅಗುಲಿ ನಿಮಗೆ,Positive,kannada_sentiment,kannada,ರಶ್ಮಿಕಾ ಗಿಂತ ಒಳ್ಳೆ ಹುಡುಗಿ ಸಿಗಲಿ ಒಳ್ಳೇದು ಅಗುಲಿ ನಿಮಗೆ,1,8,51,0,0,44,0,kannada,0.0,0
super song guru,Positive,kannada_sentiment,kannada,Super song guru,1,3,15,0,0,0,13,latin,0.0,0
ನಂಗೆ ತುಂಬಾ ಬೇಜರಾಯಿತು ಒಂದು ಒಳ್ಳೆ ಸಿನಿಮಾ ಮಿಸ್ ಮಾಡ್ಕೊಂಡೆ ಅಂತ theater li ನೋಡಬೇಕಿತ್ತು.ni feel guilty,Mixed_feelings,kannada_sentiment,kannada,ನಂಗೆ ತುಂಬಾ ಬೇಜರಾಯಿತು ಒಂದು ಒಳ್ಳೆ ಸಿನಿಮಾ ಮಿಸ್ ಮಾಡ್ಕೊಂಡೆ ಅಂತ theater li ನೋಡಬೇಕಿತ್ತು.nI feel guilty,1,14,95,0,0,60,21,kannada,35.714285714285715,2
jaathigalu ee deshada belavanigege athi dodda thodakaagide.,Negative,kannada_sentiment,kannada,Jaathigalu ee deshada belavanigege athi dodda thodakaagide.,1,7,59,0,0,0,52,latin,0.0,1
super conceptnreally prajwal devaraj eetara cinema select madi madtare ankondirlilla super concept,Positive,kannada_sentiment,kannada,Super conceptnReally Prajwal Devaraj eetara cinema select madi madtare ankondirlilla super concept,1,12,98,0,0,0,87,latin,0.0,0
heliro prati ondu point super brooo adrallu yaro obba yallo eno agidakke tiktok ban madavre anta helidnalla avnige saryagi uttara kottidira super nivu,Negative,kannada_sentiment,kannada,Heliro prati ondu point super brooo adrallu yaro obba yallo eno agidakke tiktok ban madavre anta helidnalla avnige saryagi uttara kottidira super nivu,1,23,150,0,0,0,128,latin,0.0,1
hodtha guru sng,Positive,kannada_sentiment,kannada,Hodtha Guru sng,1,3,15,0,0,0,13,latin,0.0,0
hahah baari guru,Mixed_feelings,kannada_sentiment,kannada,Hahah baari guru,1,3,16,0,0,0,14,latin,0.0,2
u r great sir. ಶ್ರಮ ಜೀವಿ,Positive,kannada_sentiment,kannada,U r great sir. ಶ್ರಮ ಜೀವಿ,2,6,24,0,0,8,10,latin,33.33333333333333,0
first india na america ke compare madtidru alli hangide ingide anta ivaga. india na china compare madtavre nnnav bari compare madtivi vartu namunyaru compare modo hage hogalla,Negative,kannada_sentiment,kannada,First India na America ke compare madtidru alli hangide ingide anta ivaga. India na China compare madtavre nnNav bari compare madtivi vartu namunyaru compare modo hage hogalla,2,27,175,0,0,0,148,latin,0.0,1
ಕೆ ಜಿ ಎಪ್ ನಂತರ ಮತ್ತೂಂದು ಕನ್ನಡದ ಹೆಮ್ಮೆ,Positive,kannada_sentiment,kannada,ಕೆ ಜಿ ಎಪ್ ನಂತರ ಮತ್ತೂಂದು ಕನ್ನಡದ  ಹೆಮ್ಮೆ,1,7,37,0,0,31,0,kannada,0.0,0
en bgm guru chindi,Negative,kannada_sentiment,kannada,En bgm guru chindi,1,4,18,0,0,0,15,latin,0.0,1
game name pls bro,Mixed_feelings,kannada_sentiment,kannada,Game name pls bro,1,4,17,0,0,0,14,latin,0.0,2
avalige chapalige odiri,Negative,kannada_sentiment,kannada,Avalige chapalige odiri,1,3,23,0,0,0,21,latin,0.0,1
nam indiadallu tic tok thara app kandidobodu thane,Mixed_feelings,kannada_sentiment,kannada,Nam indiadallu tic tok thara app kandidobodu thane,1,8,50,0,0,0,43,latin,0.0,2
jai hind jai karnatakan andnsuper song bro,Positive,kannada_sentiment,kannada,Jai Hind  jai Karnatakan               AndnSuper song bro,1,7,42,0,0,0,36,latin,0.0,0
ಯೂಟ್ಯೂಬ್ನಲ್ಲಿ ದಿನನಿತ್ಯ ತುಂಬಾ ವಿಡಿಯೋಗಳು ನೋಡಿದ್ದೆ ಆದರೆ ನನಗೆ ತುಂಬಾ ಇಷ್ಟವಾದ ವಿಡಿಯೋ ಇದು. ತುಂಬಾ ಅದ್ಭುತವಾದ ಮಾತುಗಳು ಸರ್ ಆ ದೇವರು ನಿಮಗೆ ಇನ್ನೂ ಆಯಸ್ಸು ಆರೋಗ್ಯ ಹೆಚ್ಚು ಕೊಡಲಿ ಎಂದು ಪ್ರಾರ್ಥಿಸುತ್ತೇವೆ. ನಿಮ್ಮ ನಿಷ್ಕಲ್ಮಶವಾದ ಮನಸ್ಸು ನು ಯಾವತ್ತಿಗೂ ಆ ದೇವರು ಕೈ ಬಿಡುವುದಿಲ್ಲ ನಿಮಗೂ ನಿಮ್ಮ ಕುಟುಂಬದವರಿಗೂ ದಸರಾ ಹಾಗೂ ದೀಪಾವಳಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು.. ಹಾಗೂ ಈ ವಿಡಿಯೋ ಮಾಡಿದ ಮಾಧ್ಯಮದವರಿಗೂ ದನ್ಯವಾದಗಳು,Negative,kannada_sentiment,kannada,ಯೂಟ್ಯೂಬ್ನಲ್ಲಿ ದಿನನಿತ್ಯ ತುಂಬಾ ವಿಡಿಯೋಗಳು  ನೋಡಿದ್ದೆ  ಆದರೆ ನನಗೆ ತುಂಬಾ ಇಷ್ಟವಾದ ವಿಡಿಯೋ ಇದು. ತುಂಬಾ ಅದ್ಭುತವಾದ ಮಾತುಗಳು ಸರ್ ಆ ದೇವರು ನಿಮಗೆ ಇನ್ನೂ ಆಯಸ್ಸು ಆರೋಗ್ಯ ಹೆಚ್ಚು ಕೊಡಲಿ ಎಂದು ಪ್ರಾರ್ಥಿಸುತ್ತೇವೆ. ನಿಮ್ಮ ನಿಷ್ಕಲ್ಮಶವಾದ ಮನಸ್ಸು ನು ಯಾವತ್ತಿಗೂ ಆ ದೇವರು ಕೈ ಬಿಡುವುದಿಲ್ಲ ನಿಮಗೂ ನಿಮ್ಮ ಕುಟುಂಬದವರಿಗೂ ದಸರಾ ಹಾಗೂ ದೀಪಾವಳಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು.... ಹಾಗೂ ಈ ವಿಡಿಯೋ ಮಾಡಿದ ಮಾಧ್ಯಮದವರಿಗೂ ದನ್ಯವಾದಗಳು,4,48,348,0,0,297,0,kannada,0.0,1
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Positive,kannada_sentiment,kannada,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,1,10,64,0,0,55,0,kannada,0.0,0
kannada film industry avaru sir solpa nodi rii yen madta ididra inta ashvath sir avara maga ondu sanni veshe dalli kalsa kodi,Mixed_feelings,kannada_sentiment,kannada,Kannada film  industry avaru sir solpa nodi rii yen madta ididra inta ashvath sir avara maga ondu sanni veshe dalli kalsa Kodi,1,22,125,0,0,0,104,latin,0.0,2
sir social media bittu horgade thumba publicity beku dayavitu madi,Mixed_feelings,kannada_sentiment,kannada,Sir social media bittu horgade thumba publicity beku dayavitu madi,1,10,66,0,0,0,57,latin,0.0,2
super super bro,unknown_state,kannada_sentiment,kannada,Super super bro 🤣🤣,1,3,15,0,0,0,13,latin,0.0,3
ಡಾ ಶಂಭು ಬಳಿಗಾರರ ಮಾತು ಹುಗ್ಗಿ ಹಾಲು ಉಂಡಷ್ಟು ರುಚಿ. ನಾನು ಬಾಲ್ಯದಿಂದಲೇ ಅವರ ಈ ಹಾಸ್ಯ ಕಥೆಗಳನ್ನು ಕೇಳುತ್ತ ಬೆಳೆದವನು.,Positive,kannada_sentiment,kannada,ಡಾ//ಶಂಭು ಬಳಿಗಾರರ ಮಾತು ಹುಗ್ಗಿ ಹಾಲು ಉಂಡಷ್ಟು ರುಚಿ... ನಾನು ಬಾಲ್ಯದಿಂದಲೇ ಅವರ ಈ ಹಾಸ್ಯ ಕಥೆಗಳನ್ನು ಕೇಳುತ್ತ ಬೆಳೆದವನು...,2,16,103,0,0,86,0,kannada,0.0,0
most super song,Positive,kannada_sentiment,kannada,Most super song,1,3,15,0,0,0,13,latin,0.0,0
u missed duniyaa movie,unknown_state,kannada_sentiment,kannada,U missed duniyaa movie,1,4,22,0,0,0,19,latin,0.0,3
tik tok tune hunkondh hoeyhu tik tok madhuru china avaradhu tune unri,Negative,kannada_sentiment,kannada,Tik Tok tune hunkondh hoeyhu Tik Tok madhuru china avaradhu tune unri🤣🤣🤣🤣🤣,1,12,69,0,0,0,58,latin,0.0,1
kgf chaffer 2 bega bara beku,Positive,kannada_sentiment,kannada,KGF (chaffer 2) bega bara beku,1,6,28,0,0,0,22,latin,16.666666666666664,0
rakshit shetty future superstar annoru like madi,unknown_state,kannada_sentiment,kannada,Rakshit shetty Future superstar annoru Like madi,1,7,48,0,0,0,42,latin,0.0,3
k k balegaara banda nin amman ge bale idsakke dagaar banda nin amman keyyakke soole magne,Negative,kannada_sentiment,kannada,@VARAPRASAD K K balegaara banda nin Amman ge bale idsakke dagaar banda nin Amman keyyakke soole magne,1,16,89,0,0,0,74,latin,0.0,1
di a di nhuge fan from ntamilnadu,Positive,kannada_sentiment,kannada,Di(A)di nHuge fan from nTamilnadu,1,7,33,0,0,0,27,latin,0.0,0
ಕೈನಲ್ ಏನೂ ಕೂಡಾ ಕಿಸಿಯೊಕೆ ಆಗದ ಕಿಡಿಗೇಡಿಗಳು ಬೆನ್ನ ಹಿಂದೆ ಬೆಂಕಿ ಹಚ್ಚಿ ನಗ್ತಾರೆ.. ಆದರೆ ಅವರಿಗೆಂಗೊತ್ತು ಆ ಬೆಂಕಿಲೆ ಇಡೀ ವಿಶ್ವದಲ್ಲಿ ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಮಾಡೋಕೆ ಅವನು ಬಂದೆ ಬರ್ತಾನೆ ಅಂತ ಯಾರವನು ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ,Mixed_feelings,kannada_sentiment,kannada,ಕೈನಲ್ ಏನೂ ಕೂಡಾ ಕಿಸಿಯೊಕೆ ಆಗದ ಕಿಡಿಗೇಡಿಗಳು ಬೆನ್ನ ಹಿಂದೆ ಬೆಂಕಿ ಹಚ್ಚಿ ನಗ್ತಾರೆ.. ಆದರೆ ಅವರಿಗೆಂಗೊತ್ತು ಆ ಬೆಂಕಿಲೆ  ಇಡೀ ವಿಶ್ವದಲ್ಲಿ  ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಮಾಡೋಕೆ ಅವನು ಬಂದೆ ಬರ್ತಾನೆ ಅಂತ ಯಾರವನು  ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ,2,27,187,0,0,159,0,kannada,0.0,2
ಒಳ್ಳೆ ಐಡಿಯಾ ಕೊಟ್ಟಿದ್ದೀಯ ದುಡ್ಡು ಕಳ್ಕೊಂಡು ಜೀವ ಕಳಕೊಳ್ಳ ಪರಿಸ್ಥಿತಿ ಚಿರಂಜೀವಿ ಅಶ್ವಥಾಮ ಮಗೆ ಬರಬಹುದು ಈ ಅನುಭವ ನಮಗೆ ಆಗಿದೆ,Positive,kannada_sentiment,kannada,ಒಳ್ಳೆ ಐಡಿಯಾ ಕೊಟ್ಟಿದ್ದೀಯ ದುಡ್ಡು ಕಳ್ಕೊಂಡು ಜೀವ ಕಳಕೊಳ್ಳ ಪರಿಸ್ಥಿತಿ ಚಿರಂಜೀವಿ ಅಶ್ವಥಾಮ ಮಗೆ ಬರಬಹುದು ಈ ಅನುಭವ ನಮಗೆ ಆಗಿದೆ,1,16,109,0,0,94,0,kannada,0.0,0
ಮೊದ್ಲು ಡಿಲೀಟ್ ಮಾಡ್ರೋ ಯಾವನು ಯವಳು ಹಾಕೊಂಡಿದೀರಾ tiktok ಲೇ ದೇಶದ್ರೋಹಿಗಳ ಡಿಲೀಟ್ ಮಾಡ್ರಲಾ ಚಪ್ಪರ್ಗಳ ಚೀನಿ ಆಪ್ ಗಳು ಯಾವು ಇದಾವೆ ಎಲ್ಲಾ ಮಾಡ್ರೋ ಈ ವಿಡಿಯೋ ದಲ್ಲಿ ಕೆಲವೊಂದು ಕಚಡಗಳು ಮಾತಾಡಿದವಲ್ಲ ಅವು ದೇಶದ್ರೋಹಿಗಳು ಸುಟ್ಟಾಕ್ರೋ ಅವರ್ನೆಲ್ಲ,Negative,kannada_sentiment,kannada,ಮೊದ್ಲು ಡಿಲೀಟ್  ಮಾಡ್ರೋ ಯಾವನು ಯವಳು  ಹಾಕೊಂಡಿದೀರಾ tiktok ಲೇ ದೇಶದ್ರೋಹಿಗಳ ಡಿಲೀಟ್ ಮಾಡ್ರಲಾ ಚಪ್ಪರ್ಗಳ  ಚೀನಿ ಆಪ್ ಗಳು ಯಾವು ಇದಾವೆ ಎಲ್ಲಾ ಮಾಡ್ರೋ ಈ ವಿಡಿಯೋ ದಲ್ಲಿ ಕೆಲವೊಂದು ಕಚಡಗಳು ಮಾತಾಡಿದವಲ್ಲ ಅವು ದೇಶದ್ರೋಹಿಗಳು ಸುಟ್ಟಾಕ್ರೋ ಅವರ್ನೆಲ್ಲ,1,29,207,0,0,173,6,kannada,3.4482758620689653,1
urkolli nodi avrella,Negative,kannada_sentiment,kannada,urkolli nodi avrella,1,3,20,0,0,0,18,latin,0.0,1
matte release made pakka reseve madkolthare navu hoge nodthive please,Positive,kannada_sentiment,kannada,Matte release made pakka reseve madkolthare navu hoge nodthive please,1,10,69,0,0,0,60,latin,0.0,0
nayak ಚಪ್ಪರ್ ಬೋಳಿಮಕ್ಳ.. ಲುಚ್ಛನ್ ಫ್ಯಾನ್ಸ್ ಬುದ್ದಿ ಎಲ್ಲಿಗೆ ಹೋಗುತ್ತೆ ಎಲ್ಲಿ ಹೋದ್ರು ಬರಿ ಉರ್ಕೋಳ್ಳೋದೇ ಆಯ್ತು ನಿಮ್ಮ ಜನ್ಮಕ್ಕೆ.. ನಿಮ್ಮ ಲುಚನ್ಗೆ ಹೇಳ್ದ್ರೋ ಒಂದಾದ್ರು ಹಿಟ್ ಸೀರಿಯಲ್ ಕೊಡು ಅಂತಾ ಪೈಲ್ವಾನ್ ಸೀರಿಯಲ್ ಆಲ್ಸೋ ಫ್ಲಾಪ್,Negative,kannada_sentiment,kannada,@prithvi nayak ಚಪ್ಪರ್ ಬೋಳಿಮಕ್ಳ.. ಲುಚ್ಛನ್ ಫ್ಯಾನ್ಸ್ ಬುದ್ದಿ ಎಲ್ಲಿಗೆ ಹೋಗುತ್ತೆ ಎಲ್ಲಿ ಹೋದ್ರು ಬರಿ ಉರ್ಕೋಳ್ಳೋದೇ ಆಯ್ತು ನಿಮ್ಮ ಜನ್ಮಕ್ಕೆ.. ನಿಮ್ಮ ಲುಚನ್ಗೆ ಹೇಳ್ದ್ರೋ ಒಂದಾದ್ರು ಹಿಟ್ ಸೀರಿಯಲ್ ಕೊಡು ಅಂತಾ ಪೈಲ್ವಾನ್ ಸೀರಿಯಲ್ ಆಲ್ಸೋ ಫ್ಲಾಪ್,3,27,201,0,0,166,5,kannada,3.7037037037037033,1
