text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded,wsd_aspects,wsd_primary_aspect,wsd_aspect_count
yuvan music enna aachi ..bgm illa tha mathiri iruku,Positive,tamil_sentiment,tamil,Yuvan music enna aachi ..bgm illa tha Mathiri iruku,1,9,51,0,0,0,41,latin,0.0,0,"[{""word"": ""music"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}, {""word"": ""bgm"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,2
"past,present,future of selvaragavan flim making rockzzz..",Positive,tamil_sentiment,tamil,"past,present,future of selvaragavan flim making rockzzz....",1,6,57,0,0,0,48,latin,0.0,0,[],none,0
இது அனைத்து சமூகத்தில் உள்ள பெண்களும் மற்றும் பெற்றோர்களும் கண்டிப்பாக புரிந்து கொள்ள வேண்டும் இதை எந்த ஒரு மீடியாவும் இதுவரைக்கும் பேசவில்லை. பேசினார்களே என்றால் சாதியை தூண்டும் வகையில் மட்டுமே தவிர மற்ற சமூக நோக்கத்திற்காக அல்ல. மக்கள் தெளிவாக புரிந்து கொள்ள வேண்டும் அரசியல் வேறு சமூகம் வேறு அரசியல் தலைவர்கள் தங்கள் பிழைப்பிற்காக இது போன்று தவறாக வழி நடத்துவதை மக்கள் புரிந்து கொள்ளவேண்டும்.,Mixed_feelings,tamil_sentiment,tamil,இது அனைத்து சமூகத்தில் உள்ள பெண்களும் மற்றும் பெற்றோர்களும் கண்டிப்பாக புரிந்து கொள்ள வேண்டும் இதை எந்த ஒரு மீடியாவும் இதுவரைக்கும் பேசவில்லை. பேசினார்களே என்றால் சாதியை தூண்டும் வகையில் மட்டுமே தவிர மற்ற சமூக நோக்கத்திற்காக அல்ல. மக்கள் தெளிவாக புரிந்து கொள்ள வேண்டும் அரசியல் வேறு சமூகம் வேறு அரசியல் தலைவர்கள் தங்கள் பிழைப்பிற்காக இது போன்று தவறாக வழி நடத்துவதை மக்கள் புரிந்து கொள்ளவேண்டும்.,3,49,395,344,0,0,0,tamil,0.0,2,[],none,0
seri kadaisiya varrathu rajiniyaa illa ms baskar aah,Mixed_feelings,tamil_sentiment,tamil,seri kadaisiya varrathu rajiniyaa illa ms baskar aah,1,8,52,0,0,0,45,latin,0.0,2,[],none,0
nambika vanthutu.karthikey ipdina thalapathy ku.verithanama irukum polaye..jolly trailer allu vudanum thalaiva..,Mixed_feelings,tamil_sentiment,tamil,Nambika vanthutu...karthikey ipdina thalapathy ku...verithanama irukum polaye..jolly trailer allu vudanum thalaiva..,1,11,112,0,0,0,96,latin,0.0,2,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
"ஹாய் நண்பர நான் தேவேந்திரன் .உங்கள் கருத்தை என் சமூகத்தின் சார்பில் நாங்கள் ஆதரிக்கிரோம் .நாம் விவசாயம் செய்பவர்கள், நாம் கடவுளை வணங்குபவர்கல்,நாம் அனைத்து கோயில்களிலும் முதல்மரியாதை பெறுபவர்கள். என் தேவேந்திர சமுதாய தலைவர்கள் கலப்பு திருமணம் செய்து கொள்வதை எதிர்கிரது.தன் சாதி பற்று பிற சாதி நட்பு",Mixed_feelings,tamil_sentiment,tamil,"ஹாய் நண்பர நான் தேவேந்திரன் ...உங்கள் கருத்தை என் சமூகத்தின் சார்பில் நாங்கள் ஆதரிக்கிரோம் ...நாம் விவசாயம் செய்பவர்கள், நாம் கடவுளை வணங்குபவர்கல்,நாம் அனைத்து கோயில்களிலும் முதல்மரியாதை பெறுபவர்கள்... என் தேவேந்திர சமுதாய தலைவர்கள் கலப்பு திருமணம் செய்து கொள்வதை எதிர்கிரது...தன் சாதி பற்று பிற சாதி நட்பு",2,35,298,258,0,0,0,tamil,0.0,2,[],none,0
wating for movie kaavuting start now,Positive,tamil_sentiment,tamil,wating for movie kaavuting start now,1,6,36,0,0,0,31,latin,0.0,0,[],none,0
odra atta odra atta odra atta,unknown_state,tamil_sentiment,tamil,Odra atta odra atta odra atta,1,6,29,0,0,0,24,latin,0.0,3,[],none,0
diwali release na semmaya irukkum..,unknown_state,tamil_sentiment,tamil,Diwali release na semmaya irukkum..,1,5,35,0,0,0,29,latin,0.0,3,[],none,0
"druvanachathiram release aayo , arkenkilum ariyumoo??",Positive,tamil_sentiment,tamil,"DRUVANACHATHIRAM Release aayo , arkenkilum ariyumoo??",1,6,53,0,0,0,45,latin,16.666666666666664,0,[],none,0
thala oda lawyer acting ah pakka waiting ya..,Positive,tamil_sentiment,tamil,Thala  oda lawyer acting ah pakka waiting ya..,1,8,45,0,0,0,36,latin,0.0,0,"[{""word"": ""acting"", ""aspect"": ""hero_character"", ""confidence"": 1.0}]",hero_character,1
thala and vinoth combo sema mass nu soldravanga oru like podunga,Positive,tamil_sentiment,tamil,Thala and vinoth combo sema mass nu soldravanga oru like podunga,1,11,64,0,0,0,54,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
mass movie pola.. waiting sekkirama movie ah vidunka da..,Positive,tamil_sentiment,tamil,Mass movie Pola.. waiting sekkirama movie ah vidunka Da..,2,9,57,0,0,0,45,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
engaga frd fb la like kodukurara ha ha ha than podraa mothevii,Negative,tamil_sentiment,tamil,Engaga frd fb la like kodukurara ha ha ha than podraa🤣mothevii🤔,1,12,62,0,0,0,51,latin,0.0,1,[],none,0
wtf b w views n likes.its just an error,Negative,tamil_sentiment,tamil,wtf b/w views n likes.its just an error,1,9,39,0,0,0,30,latin,0.0,1,[],none,0
appothum angayum appothum eppadi oru padam pagavum eddukavu mudiyathu,Positive,tamil_sentiment,tamil,appothum      angayum     appothum     eppadi    oru         padam     pagavum    eddukavu     mudiyathu,1,9,69,0,0,0,61,latin,0.0,0,[],none,0
rip sridevi madam english vilingish..ultimate star ..,Positive,tamil_sentiment,tamil,RIP SRIDEVI MADAM ENGLISH VILINGISH.........................ULTIMATE STAR ......,1,7,53,0,0,0,43,latin,14.285714285714285,0,[],none,0
"selva, yuvan, surya.. vera ena da venum..",Positive,tamil_sentiment,tamil,"Selva, yuvan, surya..... Vera ena da venum....",2,7,41,0,0,0,29,latin,0.0,0,[],none,0
"நான் சிரித்தால் தீபாவளி அது அப்போ., நான் சிரித்தால் valentine's day இது 2020 இப்போ.",Positive,tamil_sentiment,tamil,"நான் சிரித்தால் தீபாவளி அது அப்போ., நான் சிரித்தால் Valentine's day இது (2020)   இப்போ... 🤣🤣🤣",1,12,83,51,0,0,13,tamil,25.0,0,[],none,0
1 35 engada perumai adaya viduringa 90's kidsa,unknown_state,tamil_sentiment,tamil,1:35 engada perumai adaya viduringa  90's kidsa,1,8,46,0,0,0,33,latin,25.0,3,[],none,0
romba nalluku aprom nalla movie suriyakku next given aayan this movie,Positive,tamil_sentiment,tamil,Romba nalluku aprom nalla movie suriyakku next given aayan this movie,1,11,69,0,0,0,59,latin,0.0,0,[],none,0
innum naraya naraya naraya naraya thadava pakkanum,Positive,tamil_sentiment,tamil,Innum naraya naraya naraya naraya thadava pakkanum,1,7,50,0,0,0,44,latin,0.0,0,[],none,0
ippo oru group kelmbiruvanungale pa.ranjith ah epdi kadhara vittom pathiya nu ..,unknown_state,tamil_sentiment,tamil,Ippo oru group kelmbiruvanungale pa.ranjith ah epdi kadhara vittom pathiya nu .....,1,12,80,0,0,0,66,latin,8.333333333333332,3,[],none,0
"vera level thalaiva, north side la ellarume jathi pera pinnadi pottukuranuga namba yen poda kudathu nambala enna illicha vaya. jathi vekko illa aathu tha namba munnorgaloda aadayalam aatha eppothum vida kudathu. jathi peru avanga avanga senja thozhilala vachi vanthathu aathu namakku romba mukkiyo eppothum. sathriya vamsam.",Mixed_feelings,tamil_sentiment,tamil,"Vera Level Thalaiva, North Side la Ellarume Jathi Pera Pinnadi Pottukuranuga Namba Yen Poda Kudathu Nambala Enna Illicha Vaya. Jathi Vekko Illa Aathu Tha Namba Munnorgaloda Aadayalam Aatha Eppothum Vida Kudathu. Jathi Peru Avanga Avanga Senja Thozhilala Vachi Vanthathu Aathu Namakku Romba Mukkiyo Eppothum. Sathriya Vamsam.",4,46,324,0,0,0,274,latin,0.0,2,[],none,0
i am thalapathi fan trailor semmaya irukku bigil apurama kaithi movie,Mixed_feelings,tamil_sentiment,tamil,I am thalapathi  fan trailor semmaya irukku  Bigil apurama kaithi movie,1,11,69,0,0,0,59,latin,0.0,2,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
400k likes and 10m views soon,Positive,tamil_sentiment,tamil,400K likes and 10M views soon,1,6,29,0,0,0,19,latin,0.0,0,[],none,0
thala naa getthu getthu naa thala,Positive,tamil_sentiment,tamil,Thala  naa Getthu Getthu naa Thala,1,6,33,0,0,0,28,latin,0.0,0,[],none,0
sari naadaga kaadhal vidunga oru devar veetu paiyan oru thaalntha jaathi ponna unmaiya kaadhalicha ethukkuvaangalanu sollunga please,Mixed_feelings,tamil_sentiment,tamil,Sari naadaga kaadhal vidunga Oru devar veetu paiyan Oru thaalntha jaathi ponna  unmaiya kaadhalicha ethukkuvaangalanu sollunga please,1,17,132,0,0,0,116,latin,0.0,2,[],none,0
தேவர் மகன் சார்பாக இந்தப் படம் வெற்றிப்படமாக வாழ்த்துக்கள்,Positive,tamil_sentiment,tamil,தேவர் மகன் சார்பாக இந்தப் படம் வெற்றிப்படமாக வாழ்த்துக்கள்,1,7,58,52,0,0,0,tamil,0.0,0,[],none,0
semma teaser varalam varalam va bairavaa,Positive,tamil_sentiment,tamil,Semma teaser varalam varalam va Bairavaa,1,6,40,0,0,0,35,latin,0.0,0,"[{""word"": ""teaser"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
"average picture bro., in telugu side",Positive,tamil_sentiment,tamil,"Average picture bro., in telugu side",1,6,36,0,0,0,29,latin,0.0,0,[],none,0
sema trailer.. likes poduravanga apdiye surviva lyrics video kum likes podunga..neethane mersal song um kelunga nice song by ar,Positive,tamil_sentiment,tamil,SEMA TRAILER.. likes poduravanga apdiye surviva lyrics video kum likes podunga....NEETHANE mersal song um kelunga nice song by AR,2,19,127,0,0,0,105,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}, {""word"": ""lyrics"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}, {""word"": ""song"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}, {""word"": ""song"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",trailer_teaser,4
siruthai shiva sir. nandri. idha edhir paarkave illa. neenga engaiyo poiteenga. thala mass.,Positive,tamil_sentiment,tamil,Siruthai shiva sir. Nandri. Idha edhir paarkave illa. Neenga engaiyo poiteenga. Thala mass.,5,13,91,0,0,0,74,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
romba naal achi suriya anna padam pathu kandipa sema enjoyment ah irukka pothu,Positive,tamil_sentiment,tamil,Romba naal achi suriya anna padam pathu kandipa sema enjoyment ah irukka pothu,1,13,78,0,0,0,66,latin,0.0,0,[],none,0
ivuru ippathaan oru nalla padathula nadikararrunnu nenaikareen.,Positive,tamil_sentiment,tamil,ivuru ippathaan oru nalla padathula nadikararrunnu nenaikareen...,1,7,63,0,0,0,56,latin,0.0,0,[],none,0
is it pink movie dubbed ?,Positive,tamil_sentiment,tamil,is it pink movie dubbed ?,1,6,25,0,0,0,19,latin,16.666666666666664,0,[],none,0
ajit annanoda eyes parunga very sharp,Positive,tamil_sentiment,tamil,Ajit annanoda eyes parunga very sharp,1,6,37,0,0,0,32,latin,0.0,0,[],none,0
always mass paka mass ajith sir,Positive,tamil_sentiment,tamil,Always mass paka mass ajith sir,1,6,31,0,0,0,26,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.25}, {""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.25}]",fan_stardom,2
hero mattum vera yaarachum potrukalam.. sudala payan venam myskin and ilayaraja combo,Positive,tamil_sentiment,tamil,Hero mattum vera yaarachum potrukalam.. Sudala payan venam  Myskin and Ilayaraja combo,2,12,85,0,0,0,72,latin,0.0,0,"[{""word"": ""hero"", ""aspect"": ""hero_character"", ""confidence"": 1.0}]",hero_character,1
srk khan movie zero best tairlor,Positive,tamil_sentiment,tamil,Srk khan movie zero best tairlor,1,6,32,0,0,0,27,latin,0.0,0,[],none,0
bigil ku opp a tharamana padam,Positive,tamil_sentiment,tamil,Bigil ku opp a tharamana Padam,1,6,30,0,0,0,25,latin,0.0,0,[],none,0
i love you sir. i'm big fan for you.,Positive,tamil_sentiment,tamil,I love you sir. I'm big fan for you.,2,9,36,0,0,0,25,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
vijay anna pole yeru varum..?? suppperb thalaiva,Positive,tamil_sentiment,tamil,Vijay anna pole yeru varum....???? Suppperb thalaiva,2,7,48,0,0,0,38,latin,0.0,0,[],none,0
vadivela nadikka vachirukkalam nalla odum,Positive,tamil_sentiment,tamil,Vadivela nadikka vachirukkalam nalla odum,1,5,41,0,0,0,37,latin,0.0,0,[],none,0
na thalapathy fan unna na vera leveal la vechi seive paathu eru,unknown_state,tamil_sentiment,tamil,Na Thalapathy fan unna na vera leveal la vechi seive paathu eru,1,12,63,0,0,0,52,latin,0.0,3,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
டீசர் ஆரம்பத்துல நல்லாதான் பார்த்ததுட்டு இருந்தேன் கடைசில ஒரு பஞ்ச் வச்சிங்க பாருங்க.. நான் அரசியலுக்கு வருவது உறுதினு.. என்னால சிரிப்பை அடக்கவே முடியலடா சாமி..,Mixed_feelings,tamil_sentiment,tamil,டீசர் ஆரம்பத்துல நல்லாதான் பார்த்ததுட்டு இருந்தேன் கடைசில ஒரு பஞ்ச் வச்சிங்க பாருங்க....   நான் அரசியலுக்கு வருவது உறுதினு.....  என்னால சிரிப்பை அடக்கவே முடியலடா சாமி....,3,19,160,136,0,0,0,tamil,0.0,2,[],none,0
