text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded,wsd_aspects,wsd_primary_aspect,wsd_aspect_count
16 k.. mammooty fans thayolikal dislike pooranmar,Negative,mal_sentiment,mal,16 k..  mammooty fans thayolikal dislike pooranmar,2,7,49,0,0,0,39,latin,14.285714285714285,1,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
പാട്ടിൽ ഉണ്ണി അച്യുത് സുദേവ് ഒക്കെ ഒരു ദുരൂഹത ആണല്ലോ,unknown_state,mal_sentiment,mal,പാട്ടിൽ ഉണ്ണി അച്യുത് സുദേവ് ഒക്കെ ഒരു ദുരൂഹത ആണല്ലോ,1,8,52,0,45,0,0,malayalam,0.0,3,[],none,0
padam veruthe poliyanu.. njn ethuvare kandathil vechu ettavum poli padam ethanu. oru kutavum parayanilla youthanmaraya njagalku sherikkum eshtyi.. polipadam onnukoodi nale kanunund.,Positive,mal_sentiment,mal,Padam veruthe poliyanu..... Njn ethuvare kandathil vechu ettavum poli padam ethanu... Oru kutavum parayanilla youthanmaraya njagalku sherikkum eshtyi.. Polipadam onnukoodi nale kanunund...,4,22,181,0,0,0,154,latin,0.0,0,[],none,0
tiyaan kammara sambhavam lucifer lallettan fance like here,unknown_state,mal_sentiment,mal,Tiyaan & Kammara Sambhavam  #Lucifer Lallettan Fance  like Here,1,8,58,0,0,0,51,latin,0.0,3,[],none,0
tickets edukkan chaver akendi varoonna thonnunne,unknown_state,mal_sentiment,mal,Tickets edukkan chaver akendi varoonna thonnunne,1,6,48,0,0,0,43,latin,0.0,3,[],none,0
nammal ettan fanzz. strong aanu athu angott kanichu kodukk. haters okke odikko. ettan lovers like comment,unknown_state,mal_sentiment,mal,Nammal ETTAN FANZZ. STRONG AANU athu angott kanichu kodukk. Haters okke odikko. ETTAN LOVERS LIKE COMMENT,4,16,105,0,0,0,87,latin,0.0,3,[],none,0
eppolum expectation koodumbol film palapozhum flop aavara pathivu.trailer athrm nallathalangilum film adipowli aayrikumnnu vicharikunnu..,Positive,mal_sentiment,mal,eppolum expectation koodumbol film palapozhum flop aavara pathivu...trailer athrm nallathalangilum film adipowli aayrikumnnu vicharikunnu..,1,14,137,0,0,0,121,latin,0.0,0,"[{""word"": ""flop"", ""aspect"": ""box_office_collection"", ""confidence"": 1.0}, {""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",box_office_collection,2
ikkante makkal onnu like adichu poyee,unknown_state,mal_sentiment,mal,Ikkante makkal onnu like adichu poyee,1,6,37,0,0,0,32,latin,0.0,3,[],none,0
trailer thanne 100 vattam kaanan thonna.. padam poliyaanu appo.,Positive,mal_sentiment,mal,Trailer  thanne 100 vattam kaanan thonna..... padam poliyaanu appo...🤘🤘🤘🤘🤘,2,9,63,0,0,0,49,latin,11.11111111111111,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
vineeth sreenivasan chetante cinema aano.nkil padam kiduvarikkum,Positive,mal_sentiment,mal,Vineeth sreenivasan Chetante cinema aano...nkil padam kiduvarikkum,1,7,64,0,0,0,57,latin,0.0,0,[],none,0
pakka poli nigal entha manasilakiknath keraliyar k buthiyillalae thani thedrit pakka fillm thani poli film,Positive,mal_sentiment,mal,Pakka poli Nigal entha manasilakiknath keraliyar k buthiyillalae thani thedrit pakka fillm Thani poli film,1,15,106,0,0,0,92,latin,0.0,0,[],none,0
adth psycho vendi katta waiting,Positive,mal_sentiment,mal,Adth psycho vendi katta waiting 🤣🤣🤣,1,5,31,0,0,0,27,latin,0.0,0,[],none,0
this film is gonna b another turning point in jojus career. ജോജുവിന്റെ അഭിനയ ജീവിതത്തിലെ അടുത്ത നാഴികക്കല്ല്!,Positive,mal_sentiment,mal,This film is gonna b another turning point in Jojus career. ജോജുവിന്റെ അഭിനയ ജീവിതത്തിലെ അടുത്ത നാഴികക്കല്ല്!,2,16,109,0,44,0,48,latin,31.25,0,[],none,0
കാലങ്ങൾക്ക് ശേഷം മലയാള സിനിമ കുട്ടികൾ എന്ന വിഭാഗക്കാരെ കുറിച്ചു ഓർമ്മിച്ചിരിക്കുന്നു! ഈ ചിത്രം കുട്ടികളുടെ ക്രിസ്തുമസ് അവധി അടിപൊളി ആക്കട്ടെ.ആശംസകൾ,Positive,mal_sentiment,mal,കാലങ്ങൾക്ക് ശേഷം മലയാള സിനിമ കുട്ടികൾ എന്ന വിഭാഗക്കാരെ കുറിച്ചു ഓർമ്മിച്ചിരിക്കുന്നു! ഈ ചിത്രം കുട്ടികളുടെ ക്രിസ്തുമസ് അവധി അടിപൊളി ആക്കട്ടെ...ആശംസകൾ,2,16,147,0,130,0,0,malayalam,0.0,0,[],none,0
watch orevidhi malayalam shortfilm,unknown_state,mal_sentiment,mal,Watch #OreVidhi malayalam shortfilm,1,4,34,0,0,0,31,latin,0.0,3,[],none,0
ഒരു നല്ലൊരു ട്രെയ്ലറിനെ എഡിറ്റ് ചെയ്തു കുളമാക്കി പിന്നെ ഇതിലുപോയോഗിച്ച ഫോണ്ടിങ്ങും ശെരിയല്ല.,Mixed_feelings,mal_sentiment,mal,ഒരു നല്ലൊരു ട്രെയ്ലറിനെ എഡിറ്റ്‌ ചെയ്തു കുളമാക്കി പിന്നെ ഇതിലുപോയോഗിച്ച ഫോണ്ടിങ്ങും ശെരിയല്ല...,1,10,92,0,82,0,0,malayalam,0.0,2,[],none,0
ഇട്ടിച്ചനെ കണ്ടിട് ട്രയ്ലർ കാണാൻ വന്നവർക്ക് ലൈക് adikam. ഒരു 100 likeenkilum കിട്ടുവോ..,unknown_state,mal_sentiment,mal,ഇട്ടിച്ചനെ കണ്ടിട് ട്രയ്ലർ കാണാൻ വന്നവർക്ക് ലൈക് adikam. ഒരു 100 likeenkilum കിട്ടുവോ..,2,11,87,0,54,0,17,malayalam,27.27272727272727,3,[],none,0
bigbrother ന്റെ അർത്ഥം വല്ല്യേട്ടൻ എന്നല്ലേ,unknown_state,mal_sentiment,mal,Bigbrother ന്റെ അർത്ഥം വല്ല്യേട്ടൻ എന്നല്ലേ,1,5,43,0,29,0,10,malayalam,20.0,3,[],none,0
katta lallettan fana..ennalum trailer kollam variety ayitund.nice bgm..,Positive,mal_sentiment,mal,Katta lallettan fana..ennalum trailer Kollam variety ayitund.nice bgm....,1,8,71,0,0,0,59,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}, {""word"": ""bgm"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",trailer_teaser,2
ഈ വീഡിയോ താഴെ കമന്റ് ചെയ്യുന്ന എല്ലാ കൂട്ടുകാരോടും ഞാനും യൂട്യൂബിൽ വീഡിയോസ് ഇടുന്നുണ്ട് സമയമുണ്ടെങ്കിൽ വീഡിയോസ് കണ്ടു നോക്കണം ഇഷ്ടപ്പെട്ടാൽ മാത്രം സപ്പോർട്ട് ചെയ്യണം ഓണം,unknown_state,mal_sentiment,mal,ഈ വീഡിയോ താഴെ കമന്റ് ചെയ്യുന്ന എല്ലാ കൂട്ടുകാരോടും ഞാനും യൂട്യൂബിൽ വീഡിയോസ് ഇടുന്നുണ്ട് സമയമുണ്ടെങ്കിൽ വീഡിയോസ് കണ്ടു നോക്കണം ഇഷ്ടപ്പെട്ടാൽ മാത്രം സപ്പോർട്ട് ചെയ്യണം ഓണം,1,20,169,0,150,0,0,malayalam,0.0,3,[],none,0
ഇതൊന്നും നമ്മള് പ്രോത്സാഹിപ്പിക്കില്ല ഇക്കാ. ശെരിയല്ലെങ്കിൽ ഇക്കയായാലും തിരുത്തണം.,Negative,mal_sentiment,mal,ഇതൊന്നും നമ്മള് പ്രോത്സാഹിപ്പിക്കില്ല ഇക്കാ... ശെരിയല്ലെങ്കിൽ ഇക്കയായാലും തിരുത്തണം...,2,7,82,0,74,0,0,malayalam,0.0,1,[],none,0
urutam sounded a bit funny korachum koode punch avarunnu still super movie villain njerichu super,Mixed_feelings,mal_sentiment,mal,urutam sounded a bit funny korachum koode punch avarunnu still super movie villain njerichu super,1,15,97,0,0,0,83,latin,0.0,2,"[{""word"": ""punch"", ""aspect"": ""hero_character"", ""confidence"": 1.0}, {""word"": ""villain"", ""aspect"": ""hero_character"", ""confidence"": 1.0}]",hero_character,2
realistic padam kandu maduthu eni korachu mass aakam,Mixed_feelings,mal_sentiment,mal,Realistic padam kandu maduthu eni korachu mass aakam,1,8,52,0,0,0,45,latin,0.0,2,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
ഏട്ടന്റെ ബിഗ് ബ്രദറിന് കുഞ്ഞിക്ക ഫാൻസിന്റെ വിജയാശംസകൾ,Positive,mal_sentiment,mal,ഏട്ടന്റെ ബിഗ് ബ്രദറിന് കുഞ്ഞിക്ക ഫാൻസിന്റെ വിജയാശംസകൾ,1,6,53,0,48,0,0,malayalam,0.0,0,[],none,0
ikka oru rakshaumilla ithe kalakkum raja da..,Positive,mal_sentiment,mal,Ikka oru rakshaumilla ithe kalakkum  raja da.....,1,7,45,0,0,0,37,latin,0.0,0,[],none,0
അജയ് വാസുദേവ് എന്റെയൊക്കെ ഗണത്തിൽ പെടുന്ന ഒരു ഫാൻ..ആണ്.വേറെ ആരേലും ഉണ്ടോ ഈ ഗണത്തിൽ,unknown_state,mal_sentiment,mal,അജയ് വാസുദേവ് എന്റെയൊക്കെ ഗണത്തിൽ പെടുന്ന ഒരു ഫാൻ..ആണ്...വേറെ ആരേലും ഉണ്ടോ ഈ ഗണത്തിൽ,1,11,82,0,69,0,0,malayalam,0.0,3,[],none,0
pulimurukan chaya kachiyathu pole thonniyathu enikku mathramano.,Mixed_feelings,mal_sentiment,mal,Pulimurukan chaya kachiyathu pole thonniyathu enikku mathramano...,1,7,64,0,0,0,57,latin,0.0,2,[],none,0
maduraraja enna comedy padam 300kodi varum,Positive,mal_sentiment,mal,Maduraraja enna comedy padam 300Kodi varum,1,6,42,0,0,0,34,latin,0.0,0,[],none,0
prayam oru number maathram thalivaa,Positive,mal_sentiment,mal,Prayam oru number maathram thalivaa,1,5,35,0,0,0,31,latin,0.0,0,[],none,0
dislike adicha.. kal poyi 1080 p itte kaanada naayikkale,Negative,mal_sentiment,mal,Dislike adicha....... Kal poyi 1080 p itte kaanada naayikkale,2,9,56,0,0,0,42,latin,11.11111111111111,1,[],none,0
ikka arya prithi surajettan puthiya payyanmaru ahana ellarum pwolichutta,Positive,mal_sentiment,mal,Ikka Arya prithi surajettan Puthiya payyanmaru Ahana Ellarum pwolichutta,1,9,72,0,0,0,64,latin,0.0,0,[],none,0
"ikka mwuth, shylock idikkatta waiting",Positive,mal_sentiment,mal,"Ikka mwuth, Shylock idikkatta waiting",1,5,37,0,0,0,32,latin,0.0,0,[],none,0
entamoo padammm kidukii oru rekshayum illa kidilann,Positive,mal_sentiment,mal,Entamooooo padammm kidukiiii oru rekshayum illa kidilannnnnn,1,7,51,0,0,0,45,latin,0.0,0,[],none,0
ഈ പാട്ടിനോ അഭിനയത്തിനോ ഒരു കുഴപ്പവും ഇല്ല,Positive,mal_sentiment,mal,ഈ പാട്ടിനോ അഭിനയത്തിനോ ഒരു കുഴപ്പവും ഇല്ല,1,6,41,0,36,0,0,malayalam,0.0,0,[],none,0
ടീസർ ഇഷ്ടപെട്ടവർ ഇതൊന്നു കാണുക ഫാൻസ് ലൈക് here,unknown_state,mal_sentiment,mal,ടീസർ ഇഷ്ടപെട്ടവർ ഇതൊന്നു  കാണുക   ഫാൻസ്‌ ലൈക്‌ here,1,7,46,0,36,0,4,malayalam,14.285714285714285,3,"[{""word"": ""ടീസർ"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
odiyanekaal kooduthal kanji vendivarum lucifarine,unknown_state,mal_sentiment,mal,Odiyanekaal kooduthal kanji vendivarum lucifarine,1,5,49,0,0,0,45,latin,0.0,3,[],none,0
last aa chadi adi.. uff. frm an ettan fan,Positive,mal_sentiment,mal,Last aa chadi adi.... Uff.        Frm an ettan fan,3,9,41,0,0,0,30,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
trailer lagging anenkilum padam vijayikkumennu vicharikkunnu all the very best,Mixed_feelings,mal_sentiment,mal,Trailer lagging anenkilum padam vijayikkumennu vicharikkunnu  All the very best,1,10,78,0,0,0,69,latin,0.0,2,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
bobby shemy saji bonny,unknown_state,mal_sentiment,mal,Bobby shemy saji    bonny,1,4,22,0,0,0,19,latin,0.0,3,[],none,0
pinnem pinnem kaanaanu.. mathiyaavanillaa.. katta waiting thudangiii .. പൊളിച്ചടക്കണോട്ടാ..,Positive,mal_sentiment,mal,pinnem pinnem kaanaanu.... mathiyaavanillaaaa.... katta waiting thudangiii ..... പൊളിച്ചടക്കണോട്ടാ......,4,9,91,0,17,0,58,latin,22.22222222222222,0,[],none,0
honey rose നെ കണ്ടപ്പോൾ തന്നെ desperate ആയി.,unknown_state,mal_sentiment,mal,Honey Rose നെ കണ്ടപ്പോൾ തന്നെ desperate ആയി.,1,7,44,0,19,0,18,malayalam,42.85714285714285,3,[],none,0
ഇത് film ആണോ real ആണോ mammukka pwoli,Positive,mal_sentiment,mal,ഇത് film ആണോ real ആണോ  Mammukka pwoli,1,7,36,0,9,0,21,latin,42.85714285714285,0,[],none,0
perr kand trailer nnokkan vanna thrissur karr like adik,unknown_state,mal_sentiment,mal,Perr  kand trailer nnokkan vanna thrissur karr like adik🥰🥰,1,9,55,0,0,0,47,latin,0.0,3,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
ഇവരെയൊക്കെ കാണുമ്പോഴാ ആ ബാലകൃഷ്ണയെ ഒക്കെയെടുത്ത് കിണറ്റിലിടാന് തോന്നുന്നേ,unknown_state,mal_sentiment,mal,ഇവരെയൊക്കെ കാണുമ്പോഴാ ആ ബാലകൃഷ്ണയെ ഒക്കെയെടുത്ത് കിണറ്റിലിടാന്‍ തോന്നുന്നേ,1,7,73,0,67,0,0,malayalam,0.0,3,[],none,0
dileepinu ee santa vesham nannayi cherunnundu my santa kuttikalkku ishta pedunna oru cinema ayirikkum ennu karuthi.. athukondu ee cinema kananam ennonum indayirunilla. but ento trailer kandappo vallandu ishtayi.. dileepettan magic,Positive,mal_sentiment,mal,Dileepinu ee santa vesham nannayi cherunnundu  My Santa kuttikalkku ishta pedunna oru cinema ayirikkum ennu karuthi.... Athukondu ee cinema kananam ennonum indayirunilla.  But ento trailer kandappo vallandu ishtayi.....    Dileepettan  Magic,4,30,230,0,0,0,196,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
ee padam. gambheera hit akum.. allenkil ghambira flop akum.,Mixed_feelings,mal_sentiment,mal,Ee padam... Gambheera hit akum.... allenkil Ghambira flop akum...,3,9,59,0,0,0,47,latin,0.0,2,"[{""word"": ""hit"", ""aspect"": ""box_office_collection"", ""confidence"": 1.0}, {""word"": ""flop"", ""aspect"": ""box_office_collection"", ""confidence"": 1.0}]",box_office_collection,2
ikka hvy vere lvl trailer,Positive,mal_sentiment,mal,Ikka hvy  vere lvl trailer,1,5,25,0,0,0,21,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
oru katta local padam loading aanu makkaleyy,Positive,mal_sentiment,mal,Oru katta local padam loading aanu makkaleyy🤩🤩🤩,1,7,44,0,0,0,38,latin,0.0,0,[],none,0
asooyamootha laalunnikal kuthiyirunnu dislike adikkunnu .poy chaavinadaa,Negative,mal_sentiment,mal,Asooyamootha laalunnikal kuthiyirunnu dislike adikkunnu .poy chaavinadaa,1,7,72,0,0,0,65,latin,0.0,1,[],none,0
dislike adikan keri like adichath njaan mathramaano?,unknown_state,mal_sentiment,mal,Dislike adikan keri like adichath njaan mathramaano?,1,7,52,0,0,0,45,latin,0.0,3,[],none,0
ഈ പാട്ടിന് എന്താ കുഴപ്പം? കിട്ടുക്കാച്ചി പാട്ട്,Positive,mal_sentiment,mal,ഈ പാട്ടിന് എന്താ കുഴപ്പം? കിട്ടുക്കാച്ചി പാട്ട്,2,6,47,0,41,0,0,malayalam,0.0,0,"[{""word"": ""പാട്ട്"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,1
1 34 side ill nikkunnath prithviraj alle,unknown_state,mal_sentiment,mal,1:34 side ill nikkunnath prithviraj alle,1,7,40,0,0,0,31,latin,28.57142857142857,3,[],none,0
laletten fan anu pakshae trailer oru rakshayilla ikka look poli,Positive,mal_sentiment,mal,Laletten fan anu pakshae trailer oru rakshayilla ikka look poli,1,10,63,0,0,0,54,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}, {""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",fan_stardom,2
ബോസ് ഓഫീസിൽ ഇനി അസുരന്റെ പൂണ്ടു വിളയാട്ടം കാണാം ഇത് അജയ് വാസുദേവിന്റെ ഏറ്റവും ബെസ്റ്റും ഏറ്റവും കലക്ഷനും കിട്ടുന്ന മൂവി ആയിരിക്കും എന്ന് ഉറപ്പുള്ളവർക് like അടിക്കാനുള്ള comnt,Positive,mal_sentiment,mal,ബോസ്‌ഓഫീസിൽ ഇനി അസുരന്റെ പൂണ്ടു വിളയാട്ടം കാണാം ഇത് അജയ് വാസുദേവിന്റെ ഏറ്റവും ബെസ്റ്റും ഏറ്റവും കലക്ഷനും കിട്ടുന്ന മൂവി ആയിരിക്കും എന്ന് ഉറപ്പുള്ളവർക് LIKE  അടിക്കാനുള്ള COMNT,1,22,174,0,144,0,9,malayalam,9.090909090909092,0,[],none,0
